,testingvalues,predictedvalues
0,22.87333333,23.109124998000006
1,27.50916667,26.905275
2,23.59208333,26.783166666
3,25.10666667,25.839350000000003
4,26.99533333,26.628483333000002
5,22.45533333,22.64456458225
6,23.93375,26.098566667
7,21.92066667,22.792791666000007
8,25.82,26.1921
9,24.61933333,24.500791667
10,24.3425,24.241416666
11,26.35375,26.293499999999995
12,22.75633333,23.422899999000002
13,26.4275,26.242866667000005
14,23.39,23.347916663999996
15,24.995,25.398841666000003
16,22.461,23.137541665
17,22.57333333,24.151516668999996
18,24.15916667,23.884608332
19,22.56066667,22.900916665999997
20,25.09708333,23.922208332000004
21,27.30633333,26.977524998999996
22,21.96633333,24.283725001000004
23,24.26625,24.124933330999998
24,24.39416667,23.245083330000003
25,23.295,23.108683332000005
26,23.03766667,24.296991665999997
27,23.915,24.905333334
28,22.34466667,23.164133334000002
29,20.84333333,20.949133330000002
30,22.58708333,23.005864581250002
31,22.67866667,23.344374999
32,27.68583333,27.225333331999998
33,25.73625,24.947758334
34,25.91,25.901950001
35,26.00583333,26.220466667
36,25.883000000000003,26.580908332999996
37,22.162,22.015466668
38,24.60916667,24.416083332999996
39,22.95966667,25.154891669999998
40,20.83766667,20.924266663999997
41,27.16666667,26.754933334999997
42,22.60875,22.946906250250002
43,26.93041667,25.454150000000002
44,23.39416667,23.032300000000003
45,24.69916667,24.536975000000005
46,24.45833333,23.382999998000003
47,24.6625,24.452083330999997
