,testingvalues,predictedvalues
0,24.86833333,24.881324768066406
1,21.01066667,21.03529930114746
2,24.19333333,24.002315521240234
3,24.40416667,24.225955963134766
4,27.2525,27.09930992126465
5,19.63266667,18.22374153137207
6,24.82083333,23.93996238708496
7,21.291999999999998,21.453035354614258
8,15.59166667,15.705302238464355
9,20.91333333,21.2362117767334
10,18.09,19.3809871673584
11,23.5925,24.265270233154297
12,23.16083333,23.429367065429688
13,16.186,16.895715713500977
14,22.918000000000003,22.95417594909668
15,30.21833333,29.721797943115234
16,25.34066667,25.22260284423828
17,16.64083333,16.46404266357422
18,16.39,16.079402923583984
19,27.92166667,27.119308471679688
20,20.94416667,20.896177291870117
21,20.88083333,20.98780632019043
22,27.8675,27.439882278442383
23,25.1125,25.21637725830078
24,28.15083333,27.54263687133789
25,18.35133333,18.121294021606445
26,16.38333333,16.519643783569336
27,26.004,25.245468139648438
28,16.67666667,16.977474212646484
29,25.88583333,25.659759521484375
30,18.3075,18.15312957763672
31,20.74916667,20.707456588745117
32,15.6175,15.877199172973633
33,23.01,23.033613204956055
34,20.70666667,21.122129440307617
35,23.42666667,23.779897689819336
36,22.756,22.587482452392578
37,17.23333333,17.385089874267578
38,21.718000000000004,21.623096466064453
39,17.31833333,17.332847595214844
40,20.45083333,20.66671371459961
41,15.735,15.709759712219238
42,17.22066667,17.068117141723633
43,21.92,21.82833480834961
44,23.16066667,22.915918350219727
45,24.77416667,24.784147262573242
46,25.57666667,25.71405029296875
47,17.055999999999997,17.312517166137695
48,18.86933333,18.990554809570312
49,17.1425,17.326536178588867
50,21.66133333,21.69999122619629
51,24.75,24.83994483947754
52,15.8675,15.886537551879883
53,18.52666667,18.54253387451172
54,17.81,16.886884689331055
55,16.97333333,17.267751693725586
56,23.561999999999998,23.672943115234375
57,22.66333333,23.558204650878906
58,25.02666667,24.977434158325195
59,24.81266667,24.465534210205078
60,15.10916667,15.217605590820312
61,25.73666667,24.668569564819336
62,15.69916667,15.677122116088867
63,20.79083333,21.76699447631836
64,23.475,23.178150177001953
65,21.26666667,21.278024673461914
66,20.70416667,20.750102996826172
67,27.065,25.539384841918945
68,21.7575,20.8201961517334
69,17.72583333,17.554983139038086
70,18.09,18.812227249145508
71,21.794,21.698591232299805
72,23.87133333,24.79696273803711
73,28.26,28.100414276123047
74,17.1325,17.22161102294922
75,16.97583333,17.14150047302246
76,16.8875,16.74254608154297
77,16.2,17.047393798828125
78,21.77,22.59156036376953
79,16.7,17.915138244628906
80,17.7225,17.488866806030273
81,14.93416667,15.530423164367676
82,16.99,17.154132843017578
83,25.00583333,25.250484466552734
84,18.212,15.993203163146973
85,20.02916667,19.399700164794922
86,16.43166667,16.858598709106445
87,21.71416667,21.671751022338867
88,17.435,18.05985450744629
89,24.39333333,23.949321746826172
90,23.70066667,23.597082138061523
91,15.99833333,15.922623634338379
92,27.0925,26.87470245361328
93,19.41133333,18.99148178100586
94,27.53416667,28.076364517211914
95,21.78666667,22.104753494262695
96,24.71583333,23.41000747680664
97,21.99666667,21.87030792236328
98,27.07833333,27.11116600036621
99,27.54333333,27.44658088684082
100,24.52333333,24.465377807617188
101,23.92,24.1708927154541
102,24.55916667,23.934581756591797
103,22.52583333,22.740251541137695
104,22.575,22.258132934570312
105,17.805999999999997,17.745298385620117
106,25.06333333,25.236974716186523
107,15.22,14.337496757507324
108,22.074,21.971973419189453
109,20.3725,20.771615982055664
110,25.53333333,25.443140029907227
111,20.93666667,21.393333435058594
112,27.044,27.445219039916992
113,15.38166667,15.42619514465332
114,22.29583333,22.25657081604004
115,23.7275,24.58873748779297
116,25.28416667,25.41199493408203
117,19.158,18.8955078125
118,16.7125,16.66507339477539
119,24.42333333,24.64612579345703
120,25.58083333,25.40277671813965
121,26.1875,26.8907413482666
122,18.80133333,17.427839279174805
123,20.80533333,20.81305694580078
124,30.0325,29.51498031616211
125,21.78833333,22.007549285888672
126,18.59166667,18.557870864868164
127,24.37916667,24.66948127746582
128,18.17333333,18.238365173339844
129,17.26416667,17.487144470214844
130,14.93,14.902350425720215
131,20.50583333,20.72677993774414
132,21.525,21.724428176879883
133,15.09083333,15.267766952514648
134,18.97416667,19.52313804626465
135,26.35866667,26.239686965942383
136,22.4975,24.19430923461914
137,16.29333333,16.250099182128906
138,20.97666667,20.46554183959961
139,21.444000000000003,21.155454635620117
140,20.98933333,22.095767974853516
141,22.145,20.926984786987305
142,15.395,15.404062271118164
143,26.07833333,25.776201248168945
144,25.19,24.573665618896484
145,14.90166667,14.635327339172363
146,16.72416667,16.867307662963867
147,19.66266667,19.05023193359375
148,22.706,23.312101364135742
149,23.06416667,23.1945858001709
150,24.45166667,23.64707374572754
151,15.145,15.325019836425781
152,29.42083333,28.075519561767578
153,25.02,24.767475128173828
154,15.3,15.23623275756836
155,15.41916667,15.247206687927246
156,15.95466667,15.604305267333984
157,16.78583333,16.91737937927246
158,19.315,19.136451721191406
159,27.26583333,26.23858070373535
160,16.03916667,16.039203643798828
161,17.92866667,17.656505584716797
162,22.54916667,22.548494338989258
163,24.65666667,24.81556510925293
164,26.425,26.571514129638672
165,20.38,20.262340545654297
166,19.98833333,20.00716209411621
167,20.29666667,21.47150421142578
168,25.78416667,25.795759201049805
169,17.53333333,17.78272819519043
170,15.57833333,15.716233253479004
171,20.00666667,19.24329376220703
172,22.45916667,22.033931732177734
173,14.91583333,16.761140823364258
174,18.61066667,18.306781768798828
175,22.51333333,22.59803581237793
176,15.94833333,15.876891136169434
177,22.60416667,21.900524139404297
178,22.41583333,22.725656509399414
179,20.90933333,21.904088973999023
180,21.011999999999997,21.1749324798584
181,15.64583333,15.683614730834961
182,27.38916667,26.95569610595703
183,25.43933333,25.198081970214844
184,24.92916667,24.977434158325195
185,17.53333333,17.834911346435547
186,17.38333333,16.42282485961914
187,25.65,24.459501266479492
188,18.01083333,18.525009155273438
189,16.41,16.754043579101562
190,14.98916667,15.289376258850098
191,22.53866667,22.611276626586914
192,21.66933333,21.83098793029785
193,21.03933333,20.849014282226562
194,16.42583333,16.49416160583496
195,18.09,18.22527313232422
196,20.05933333,19.087154388427734
197,20.98533333,21.21647071838379
198,23.89916667,24.29871940612793
199,22.58416667,22.969778060913086
200,20.85,20.844820022583008
201,15.99416667,15.970163345336914
202,24.00833333,23.480600357055664
203,19.09583333,18.4906005859375
204,28.29333333,27.021745681762695
205,17.62166667,17.42314338684082
206,23.74333333,22.72573471069336
207,15.85833333,15.692265510559082
208,26.60083333,26.0125675201416
209,16.66833333,16.638015747070312
210,16.6725,16.760217666625977
211,25.72416667,25.519283294677734
212,17.47,17.9996395111084
213,17.2225,18.251834869384766
214,24.53966667,24.926054000854492
215,17.00083333,17.00177764892578
216,22.81583333,23.156030654907227
217,21.6,21.094900131225586
218,17.68583333,17.74463653564453
219,19.18833333,19.020586013793945
220,19.79416667,19.247093200683594
221,29.89416667,29.729751586914062
222,22.14933333,22.227035522460938
223,15.05166667,15.171805381774902
224,22.38916667,22.65309715270996
225,25.96333333,25.873233795166016
226,24.38416667,24.218791961669922
227,15.1975,15.366726875305176
228,21.33266667,21.275775909423828
229,23.5175,22.27113914489746
230,19.45133333,18.066789627075195
231,27.28583333,25.349212646484375
232,15.61083333,16.109580993652344
233,18.744,19.239675521850586
234,16.11833333,16.070636749267578
235,20.58833333,20.6315860748291
236,23.29083333,23.19508171081543
237,22.455,22.915719985961914
238,17.87416667,17.903297424316406
239,25.605,26.586444854736328
240,25.86466667,25.360036849975586
241,24.0275,23.903532028198242
242,19.95733333,19.68004035949707
243,19.095,19.882293701171875
244,24.63083333,23.921689987182617
245,22.52083333,22.43533706665039
246,22.35583333,20.314048767089844
247,16.85,17.013330459594727
248,21.49666667,21.504487991333008
249,21.86533333,22.03641700744629
250,27.96333333,28.122196197509766
251,21.78,21.344276428222656
252,14.845,15.394848823547363
253,23.30333333,22.923694610595703
254,17.765,17.74536895751953
255,17.652,16.942228317260742
256,28.99333333,28.276453018188477
257,17.49933333,17.53284454345703
258,17.55,17.871355056762695
259,24.18083333,24.130090713500977
260,21.4025,21.494993209838867
261,14.81266667,14.936617851257324
262,24.18666667,21.331411361694336
263,25.07,24.96661949157715
264,26.29266667,24.726234436035156
265,23.20666667,22.772724151611328
266,25.54916667,25.23303985595703
267,22.976,23.507883071899414
268,19.92,19.974760055541992
269,20.5825,20.65743064880371
270,21.07833333,21.46494483947754
271,24.37666667,24.41341781616211
272,22.47833333,22.08362579345703
273,23.805,23.587648391723633
274,20.84266667,20.844154357910156
275,22.72666667,22.688064575195312
276,16.24666667,16.49425506591797
277,22.90083333,23.951122283935547
278,16.03916667,15.996652603149414
279,26.1975,25.839574813842773
280,23.4675,24.126771926879883
281,29.12916667,29.28524398803711
282,20.58533333,21.255571365356445
283,24.065,23.894283294677734
284,21.84416667,21.788070678710938
285,20.70416667,20.765338897705078
286,23.29416667,23.007619857788086
287,16.0475,16.077747344970703
288,18.34166667,18.671525955200195
289,16.86333333,17.044069290161133
290,24.55,23.80733299255371
291,20.74916667,19.702030181884766
292,29.41166667,29.03297233581543
293,25.68833333,25.264509201049805
294,16.77916667,16.846250534057617
295,17.13416667,17.406034469604492
296,20.675,20.13608169555664
297,15.245,15.444646835327148
298,20.96466667,20.879426956176758
299,26.20933333,25.397001266479492
300,18.95916667,19.826251983642578
301,24.9125,24.652202606201172
302,26.075,25.04060935974121
303,23.68933333,23.123531341552734
304,25.83133333,25.360979080200195
305,21.35916667,21.307491302490234
306,17.23666667,17.064287185668945
