,testingvalues,predictedvalues
0,22.87333333,23.654281616210938
1,27.50916667,27.098663330078125
2,23.59208333,24.52149200439453
3,25.10666667,25.922658920288086
4,26.99533333,27.04649543762207
5,22.45533333,22.620159149169922
6,23.93375,25.789518356323242
7,21.92066667,22.4866886138916
8,25.82,25.725364685058594
9,24.61933333,25.93731117248535
10,24.3425,24.249452590942383
11,26.35375,25.824260711669922
12,22.75633333,23.594467163085938
13,26.4275,26.48682403564453
14,23.39,22.975154876708984
15,24.995,24.911121368408203
16,22.461,23.687240600585938
17,22.57333333,24.782535552978516
18,24.15916667,24.20938491821289
19,22.56066667,22.975154876708984
20,25.09708333,23.56828498840332
21,27.30633333,27.68736457824707
22,21.96633333,24.006420135498047
23,24.26625,24.20938491821289
24,24.39416667,23.508708953857422
25,23.295,22.706693649291992
26,23.03766667,24.301908493041992
27,23.915,24.886674880981445
28,22.34466667,22.710527420043945
29,20.84333333,21.099620819091797
30,22.58708333,22.892208099365234
31,22.67866667,22.975154876708984
32,27.68583333,27.148889541625977
33,25.73625,24.96375274658203
34,25.91,25.62352180480957
35,26.00583333,26.500791549682617
36,25.883000000000003,26.500791549682617
37,22.162,22.077842712402344
38,24.60916667,24.621734619140625
39,22.95966667,24.816329956054688
40,20.83766667,21.099620819091797
41,27.16666667,26.924171447753906
42,22.60875,22.892208099365234
43,26.93041667,25.93731117248535
44,23.39416667,23.32857322692871
45,24.69916667,24.03590202331543
46,24.45833333,23.56828498840332
47,24.6625,24.581666946411133
