,testingvalues,predictedvalues
0,22.87333333,23.54245376586914
1,27.50916667,27.042770385742188
2,23.59208333,25.2584171295166
3,25.10666667,25.674884796142578
4,26.99533333,26.813884735107422
5,22.45533333,22.550392150878906
6,23.93375,25.535938262939453
7,21.92066667,22.386619567871094
8,25.82,26.245302200317383
9,24.61933333,25.535585403442383
10,24.3425,24.49174690246582
11,26.35375,25.686792373657227
12,22.75633333,23.53068733215332
13,26.4275,26.636064529418945
14,23.39,23.04572296142578
15,24.995,24.99268341064453
16,22.461,23.680116653442383
17,22.57333333,24.900379180908203
18,24.15916667,24.170133590698242
19,22.56066667,23.04572296142578
20,25.09708333,23.854450225830078
21,27.30633333,27.611629486083984
22,21.96633333,24.07678985595703
23,24.26625,24.170133590698242
24,24.39416667,23.495092391967773
25,23.295,22.60177230834961
26,23.03766667,24.297443389892578
27,23.915,25.05872917175293
28,22.34466667,22.610366821289062
29,20.84333333,21.11288070678711
30,22.58708333,23.013032913208008
31,22.67866667,23.04572296142578
32,27.68583333,27.51091957092285
33,25.73625,24.95962905883789
34,25.91,25.599308013916016
35,26.00583333,26.623126983642578
36,25.883000000000003,26.623126983642578
37,22.162,22.40802001953125
38,24.60916667,24.617523193359375
39,22.95966667,24.900379180908203
40,20.83766667,21.11288070678711
41,27.16666667,27.021821975708008
42,22.60875,22.88751220703125
43,26.93041667,25.384321212768555
44,23.39416667,23.192138671875
45,24.69916667,24.14130401611328
46,24.45833333,23.474124908447266
47,24.6625,24.542390823364258
