,testingvalues,predictedvalues
0,29.33,28.705059051513672
1,21.013,21.169118881225586
2,19.37833333,20.084339141845703
3,18.71875,18.739477157592773
4,24.89958333,24.457157135009766
5,15.45541667,15.15452766418457
6,23.91125,24.49625587463379
7,21.935,22.089069366455078
8,25.883000000000003,25.249013900756836
9,23.2975,23.257583618164062
10,20.21083333,20.29231834411621
11,19.605,18.631088256835938
12,23.85533333,24.321626663208008
13,22.02416667,22.758560180664062
14,15.33958333,16.109298706054688
15,23.21708333,23.55436134338379
16,21.52133333,21.598371505737305
17,16.87125,16.95050048828125
18,24.11666667,25.13157844543457
19,20.73566667,21.287813186645508
20,21.58708333,20.956445693969727
21,23.64433333,23.625978469848633
22,22.87333333,23.406803131103516
23,27.50916667,26.618247985839844
24,20.62208333,20.98480224609375
25,23.59208333,25.880090713500977
26,17.49666667,16.93067169189453
27,20.86433333,21.071395874023438
28,21.01041667,21.029693603515625
29,15.7725,15.751531600952148
30,15.99375,16.54104232788086
31,28.578000000000003,27.79987335205078
32,23.94633333,24.413084030151367
33,20.791,20.769468307495117
34,16.87291667,17.78399658203125
35,23.96916667,23.428152084350586
36,21.39458333,21.7413330078125
37,19.01625,19.358543395996094
38,21.814,22.04401206970215
39,22.67291667,23.723432540893555
40,16.93291667,20.101951599121094
41,25.04166667,24.364213943481445
42,25.10666667,24.870880126953125
43,16.41708333,16.518165588378906
44,22.545,22.633092880249023
45,17.29416667,16.245670318603516
46,18.57791667,19.110763549804688
47,24.31208333,22.93204116821289
48,28.8325,28.411962509155273
49,25.50133333,24.814163208007812
50,18.33458333,18.519493103027344
51,19.405,19.621652603149414
52,26.99533333,27.087528228759766
53,22.24466667,22.02511978149414
54,26.03541667,27.3519287109375
55,20.99333333,20.883190155029297
56,18.429000000000002,17.938505172729492
57,24.01958333,23.90540313720703
58,22.45533333,22.387447357177734
59,15.97,15.987833976745605
60,16.33541667,18.46417808532715
61,17.43458333,17.739776611328125
62,27.86041667,26.760038375854492
63,18.48233333,16.55401611328125
64,21.7825,22.681838989257812
65,15.05333333,15.518872261047363
66,21.56416667,21.53031349182129
67,16.44583333,16.72282600402832
68,23.93375,23.89983558654785
69,21.92066667,21.89442253112793
70,16.67708333,17.15413475036621
71,20.7875,21.704910278320312
72,20.44916667,20.726367950439453
73,22.473000000000003,23.289894104003906
74,22.77133333,23.08363914489746
75,21.39133333,21.149995803833008
76,25.7315,25.14644432067871
77,14.52458333,14.829534530639648
78,17.38625,18.575788497924805
79,25.28791667,23.53700828552246
80,18.14208333,18.140472412109375
81,20.63666667,21.351125717163086
82,18.32,19.21025276184082
83,25.56666667,23.382606506347656
84,17.767,16.94110107421875
85,16.81375,17.09040641784668
86,24.37666667,24.34224510192871
87,18.8425,18.286048889160156
88,18.25416667,18.430517196655273
89,24.58125,22.920175552368164
90,25.6175,25.9259090423584
91,24.96458333,23.623043060302734
92,17.27541667,17.2264461517334
93,20.88633333,21.231327056884766
94,22.04708333,21.92097282409668
95,22.316,20.782384872436523
96,16.45541667,16.826520919799805
97,17.27958333,16.96148681640625
98,20.51916667,21.382471084594727
99,25.76433333,23.778438568115234
100,25.82,24.49336051940918
101,15.1775,15.414731979370117
102,22.99833333,23.123231887817383
103,24.47375,24.40681266784668
104,16.57958333,16.817087173461914
105,17.16041667,16.97265625
106,20.97041667,21.153188705444336
107,22.254,23.298486709594727
108,28.43125,27.40252113342285
109,17.52766667,17.615882873535156
110,17.49791667,17.592809677124023
111,20.52791667,20.848772048950195
112,23.846,24.09748077392578
113,15.4775,14.891868591308594
114,19.51333333,20.016342163085938
115,24.61933333,25.67561912536621
116,19.34291667,19.667255401611328
117,22.581,22.344091415405273
118,17.08966667,17.034460067749023
119,24.54375,24.697982788085938
120,22.46375,22.704402923583984
121,24.75541667,24.482147216796875
122,23.17125,23.038787841796875
123,24.38458333,23.992244720458984
124,19.4525,18.849502563476562
125,21.26733333,21.159950256347656
126,25.13416667,25.963882446289062
127,23.57166667,22.94192123413086
128,24.78041667,23.71799087524414
129,18.87208333,18.89057159423828
130,21.30791667,21.655588150024414
131,27.39908333,27.467849731445312
132,25.05458333,25.238788604736328
133,27.56458333,28.040008544921875
134,25.41791667,25.291290283203125
135,23.89166667,23.952411651611328
136,15.729000000000001,17.400087356567383
137,14.31966667,13.79980754852295
138,19.81208333,19.7020320892334
139,23.947,23.947874069213867
140,25.68566667,26.364877700805664
141,21.08833333,21.187192916870117
142,19.09666667,19.451854705810547
143,23.91533333,24.805700302124023
144,22.2125,22.727060317993164
145,24.34,23.14545440673828
146,29.01208333,29.03508949279785
147,27.245,28.031517028808594
148,15.31708333,15.040099143981934
149,16.96083333,16.16851043701172
150,15.41,15.972627639770508
151,22.83708333,23.595863342285156
152,19.25516667,19.266008377075195
153,23.38866667,22.466188430786133
154,14.24133333,14.0245361328125
155,17.41366667,16.778127670288086
156,15.51166667,15.452245712280273
157,21.58791667,21.71843719482422
158,15.2825,15.323232650756836
159,15.38333333,15.247442245483398
160,25.87541667,25.78270721435547
161,17.03458333,16.80658531188965
162,17.17416667,18.004169464111328
163,17.51958333,17.852916717529297
164,24.3425,24.535146713256836
165,21.01166667,19.93075180053711
166,16.12208333,16.660268783569336
167,17.32916667,17.15021514892578
168,19.08,19.19114875793457
169,15.90133333,16.276994705200195
170,18.95041667,19.04314613342285
171,21.8275,22.737329483032227
172,23.80791667,23.726877212524414
173,26.77583333,26.80277442932129
174,22.3375,19.64134979248047
175,23.37666667,23.30356216430664
176,15.25125,15.269526481628418
177,23.00958333,23.90137481689453
178,15.26,15.019560813903809
179,19.53833333,19.726442337036133
180,29.55583333,28.142183303833008
181,22.019000000000002,20.931598663330078
182,18.7525,18.842988967895508
183,27.37958333,24.868574142456055
184,20.53916667,20.522523880004883
185,24.17416667,23.947702407836914
186,16.41375,16.722305297851562
187,23.0825,22.743236541748047
188,26.35375,26.165136337280273
189,15.515,15.382731437683105
190,19.995,20.479875564575195
191,15.07533333,14.706856727600098
192,15.09041667,15.123334884643555
193,22.75633333,23.272083282470703
194,17.97666667,17.994789123535156
195,23.955,24.418001174926758
196,21.965,22.029327392578125
197,24.33458333,22.9641056060791
198,23.64033333,23.228490829467773
199,21.21933333,21.808847427368164
200,24.63625,24.80638885498047
201,15.01666667,15.106610298156738
202,19.87083333,20.197317123413086
203,21.396,22.83823013305664
204,18.12233333,18.488195419311523
205,17.27833333,17.907915115356445
206,26.62125,26.14160919189453
207,20.89791667,21.492136001586914
208,19.14958333,19.253305435180664
209,26.4275,26.764881134033203
210,14.60033333,15.298199653625488
211,16.701,16.4071044921875
212,25.78633333,24.897111892700195
213,19.68166667,20.30756950378418
214,17.7625,17.42366600036621
215,25.40416667,26.621667861938477
216,19.96541667,19.56464195251465
217,23.63583333,23.4045467376709
218,20.51958333,20.602031707763672
219,25.94208333,26.13962745666504
220,24.95666667,25.4854736328125
221,16.85291667,18.486465454101562
222,19.10541667,18.6628475189209
223,21.08666667,20.85616683959961
224,19.78875,19.86770248413086
225,20.67541667,20.946226119995117
226,20.42666667,20.032434463500977
227,21.02208333,21.443504333496094
228,23.76458333,23.596323013305664
229,22.47416667,22.77206802368164
230,23.39,23.368953704833984
231,21.31,21.515544891357422
232,25.8275,24.079042434692383
233,28.81708333,27.347591400146484
234,23.14833333,20.45758819580078
235,27.24375,26.897436141967773
236,16.29416667,16.198802947998047
237,21.92633333,22.182050704956055
238,21.28166667,21.261125564575195
239,24.057,24.554384231567383
240,23.29916667,23.09872055053711
241,20.63041667,21.386449813842773
242,25.92083333,25.622133255004883
243,17.63958333,17.71158218383789
244,20.21458333,20.01987075805664
245,24.60083333,23.465726852416992
246,24.27166667,23.835678100585938
247,21.82416667,22.264678955078125
248,16.95916667,17.101835250854492
249,14.89875,15.091178894042969
250,17.91083333,17.401485443115234
251,22.29458333,22.43170738220215
252,21.68166667,20.81903076171875
253,22.43458333,22.382633209228516
254,17.489,18.005401611328125
255,17.13,17.07215118408203
256,23.72958333,23.195512771606445
257,24.995,25.033912658691406
258,22.461,23.011354446411133
259,27.07875,28.530601501464844
260,17.59833333,18.691184997558594
261,22.083000000000002,22.8912296295166
262,16.14458333,18.26923942565918
263,19.03666667,17.528339385986328
264,28.51833333,27.362085342407227
265,17.68666667,17.616994857788086
266,15.38291667,15.435591697692871
267,17.61041667,17.22681999206543
268,23.88958333,23.595897674560547
269,24.203000000000003,23.912139892578125
270,22.57333333,22.887075424194336
271,24.15916667,24.199256896972656
272,25.74916667,25.086149215698242
273,21.95125,19.917016983032227
274,25.36166667,25.74726104736328
275,26.55083333,27.00461769104004
276,22.56066667,22.38921546936035
277,21.78433333,21.490598678588867
278,15.38541667,15.582023620605469
279,15.43833333,15.460201263427734
280,25.09708333,24.1257266998291
281,27.30633333,27.33462142944336
282,27.81916667,27.698579788208008
283,25.885,26.033308029174805
284,19.054000000000002,19.101730346679688
285,15.99375,15.922680854797363
286,21.96633333,22.605037689208984
287,25.24875,24.47315788269043
288,19.90333333,19.75897789001465
289,20.87791667,21.79175567626953
290,20.95041667,20.904239654541016
291,24.26625,24.401575088500977
292,22.340999999999998,22.250768661499023
293,15.99375,16.167682647705078
294,21.953000000000003,21.41259002685547
295,23.38875,23.388648986816406
296,19.26708333,19.243534088134766
297,17.27125,17.659183502197266
298,17.36583333,17.743715286254883
299,24.90958333,25.044069290161133
300,24.39416667,24.17159652709961
301,18.16566667,17.166257858276367
302,23.295,23.10230255126953
303,20.21708333,20.581823348999023
304,16.9,17.798967361450195
305,15.36875,15.35753059387207
306,15.80625,16.78644561767578
307,22.74625,23.112930297851562
308,23.03766667,22.784849166870117
309,26.41,26.517478942871094
310,23.6025,23.619470596313477
311,19.49066667,18.61165428161621
312,19.32333333,19.127429962158203
313,15.82,15.894332885742188
314,23.04625,21.159570693969727
315,18.38208333,18.42082405090332
316,16.84875,17.069950103759766
317,20.476,20.804645538330078
318,23.2025,21.702390670776367
319,18.925,18.89035415649414
320,21.16866667,20.41849136352539
321,22.724,23.182546615600586
322,17.61708333,18.458656311035156
323,21.00233333,21.322168350219727
324,16.10666667,16.218711853027344
325,24.89083333,25.477712631225586
326,24.1975,23.405725479125977
327,21.77366667,21.41351318359375
328,22.68166667,22.862804412841797
329,17.605,17.41720962524414
330,14.97166667,15.066338539123535
331,23.12583333,23.356067657470703
332,18.32166667,16.8465576171875
333,24.73541667,24.00458526611328
334,28.12333333,27.829551696777344
335,22.655,22.54931640625
336,15.50958333,15.515337944030762
337,15.79583333,16.240999221801758
338,15.90791667,16.349468231201172
339,25.05925,24.580352783203125
340,23.73416667,22.538068771362305
341,20.8225,21.327421188354492
342,21.61433333,21.641071319580078
343,21.34208333,21.484159469604492
344,17.38458333,17.33625602722168
345,26.80233333,25.75943946838379
346,22.06,21.972888946533203
347,21.20416667,21.090700149536133
348,23.915,24.470731735229492
349,16.24333333,16.099946975708008
350,23.62958333,24.056344985961914
351,23.96041667,22.976844787597656
352,22.34166667,19.18922996520996
353,19.06708333,19.419607162475586
354,26.94083333,26.799888610839844
355,15.75041667,15.571285247802734
356,22.34466667,22.356534957885742
357,20.47041667,20.967863082885742
358,24.06875,24.250652313232422
359,16.385,16.17839813232422
360,20.90541667,21.21270179748535
361,14.94233333,16.0518798828125
362,17.90875,17.908769607543945
363,20.33583333,20.36098861694336
364,19.77416667,19.65102195739746
365,25.17041667,25.06401824951172
366,26.15433333,26.008228302001953
367,22.20458333,22.701875686645508
368,15.93166667,15.874897956848145
369,22.39083333,23.274295806884766
370,20.84333333,20.76771354675293
371,17.07541667,15.911940574645996
372,22.58708333,22.436254501342773
373,22.67866667,22.284948348999023
374,22.73125,24.95600128173828
375,17.91125,17.844202041625977
376,25.22166667,25.563058853149414
377,19.13333333,19.34782600402832
378,15.85,16.31369400024414
379,19.96375,19.45590591430664
380,21.71533333,21.658966064453125
381,19.94041667,20.024831771850586
382,15.02958333,16.10348892211914
383,27.68583333,27.181825637817383
384,25.73625,25.046733856201172
385,16.85083333,17.60127067565918
386,26.68041667,26.26463508605957
387,24.37375,24.43679428100586
388,16.16958333,16.31369400024414
389,24.04708333,23.883716583251953
390,20.41,19.303464889526367
391,22.035,22.246417999267578
392,21.80625,21.69329261779785
393,21.66333333,21.73475456237793
394,19.65791667,19.435022354125977
395,17.81541667,17.541276931762695
396,16.49958333,17.99161720275879
397,18.55166667,18.301971435546875
398,19.12333333,18.92837142944336
399,25.91,24.533349990844727
400,18.25541667,17.990808486938477
401,18.1625,17.824710845947266
402,24.26125,25.41221809387207
403,16.662,17.169687271118164
404,17.01733333,16.269371032714844
405,15.93458333,15.679144859313965
406,22.51625,22.40816879272461
407,26.47833333,26.157882690429688
408,14.99666667,15.189471244812012
409,26.00583333,26.790771484375
410,23.22208333,22.98244285583496
411,22.73833333,22.36916732788086
412,19.90708333,20.03792953491211
413,23.875999999999998,23.635080337524414
414,23.56366667,23.30046272277832
415,17.77,18.429672241210938
416,18.11125,17.37069320678711
417,21.60458333,21.738554000854492
418,16.21,16.208274841308594
419,24.068,23.95106315612793
420,16.86958333,16.755552291870117
421,19.32083333,19.947154998779297
422,24.36791667,24.04757308959961
423,17.31875,17.37453842163086
424,24.61,24.506053924560547
425,17.97875,18.484968185424805
426,16.30833333,16.152366638183594
427,16.72,16.981510162353516
428,22.06208333,22.04901695251465
429,16.8175,16.89020538330078
430,21.39466667,21.35793113708496
431,24.61333333,24.54085350036621
432,23.17675,23.771360397338867
433,23.77266667,23.607084274291992
434,18.145,16.657196044921875
435,25.883000000000003,26.342618942260742
436,20.19958333,20.605756759643555
437,17.68083333,18.571088790893555
438,16.26166667,16.45064353942871
439,22.65666667,23.042240142822266
440,28.83916667,26.804916381835938
441,25.37291667,23.989336013793945
442,16.69916667,16.97004508972168
443,16.82916667,16.8679141998291
444,17.857,18.492324829101562
445,19.84041667,19.12180519104004
446,28.75666667,28.00639533996582
447,19.235,19.32267951965332
448,16.43541667,16.53921890258789
449,23.39541667,20.957782745361328
450,21.6575,21.2142276763916
451,21.59708333,21.66276741027832
452,15.94291667,16.05160903930664
453,24.71333333,24.30868148803711
454,19.04125,19.044946670532227
455,22.8575,23.99620819091797
456,23.26583333,23.4464054107666
457,17.63291667,17.856014251708984
458,15.99375,17.961820602416992
459,20.52766667,20.18069839477539
460,24.77433333,24.86932945251465
461,24.88,24.77092933654785
462,24.425,24.248842239379883
463,19.96866667,20.340429306030273
464,16.29291667,16.558805465698242
465,22.162,21.853422164916992
466,22.987,22.900487899780273
