,testingvalues,predictedvalues
0,25.43333333,22.81622314453125
1,25.63083333,24.74256134033203
2,22.37333333,22.712926864624023
3,26.50666667,25.666440963745117
4,22.18916667,21.505088806152344
5,22.81083333,22.911705017089844
6,25.30083333,24.64002799987793
7,26.84,25.676727294921875
8,24.55,23.529146194458008
9,23.77666667,24.18768310546875
10,23.03466667,22.78610610961914
11,23.95,23.854551315307617
12,22.292,22.264368057250977
13,23.80333333,23.72674560546875
14,23.24833333,24.010263442993164
15,23.37,22.712926864624023
16,22.20333333,22.291053771972656
17,23.8625,24.888471603393555
18,22.354,22.29246711730957
19,24.946,25.037755966186523
20,27.20533333,27.688295364379883
21,23.68166667,23.430885314941406
22,22.85916667,23.68099021911621
23,21.89666667,21.89129638671875
24,22.62666667,23.178913116455078
25,24.42416667,24.39264488220215
26,22.356,22.264368057250977
27,22.268,23.563716888427734
28,25.47083333,25.08378791809082
29,26.8,26.146215438842773
30,22.15083333,22.61744499206543
31,23.34833333,24.12767219543457
32,22.976,22.74371337890625
33,25.39333333,25.629497528076172
34,23.75833333,22.991464614868164
35,26.19916667,26.13413429260254
36,23.61666667,23.488388061523438
37,23.29083333,23.137943267822266
38,22.5,22.714757919311523
39,23.40083333,23.23342514038086
40,22.315,22.712926864624023
41,22.92666667,22.925325393676758
42,23.4775,23.590042114257812
43,26.47666667,26.679750442504883
44,25.07,24.80109405517578
45,25.50266667,27.591276168823242
46,22.45666667,22.712926864624023
47,23.37916667,23.23342514038086
48,26.1325,26.714696884155273
49,23.53166667,23.385974884033203
50,25.42916667,25.346576690673828
51,24.83166667,24.544803619384766
52,21.98466667,22.084089279174805
53,26.34333333,26.65669059753418
54,24.62916667,24.499086380004883
55,22.95466667,23.14183807373047
56,27.025,26.797292709350586
57,24.8625,24.752426147460938
58,26.0675,25.917903900146484
59,22.475,22.712926864624023
60,23.55333333,24.39309310913086
61,23.9175,24.088504791259766
62,27.044,27.197343826293945
63,23.32416667,23.753816604614258
64,22.58933333,22.714757919311523
65,24.89166667,24.99634552001953
66,24.49166667,24.499086380004883
67,20.80533333,20.834264755249023
68,22.53333333,22.74371337890625
69,24.4225,24.491554260253906
70,23.1525,23.086612701416016
71,23.6625,23.587261199951172
72,23.365,22.633649826049805
73,25.59166667,25.1761531829834
74,26.40333333,27.182796478271484
75,26.75666667,27.10761833190918
76,24.92833333,24.486114501953125
77,26.64083333,27.197343826293945
