,testingvalues,predicted
91,24.96458333,23.60914421081543
92,17.27541667,17.85979461669922
93,20.88633333,23.060190200805664
94,22.04708333,23.959768295288086
95,22.316,21.119688034057617
96,16.45541667,17.191884994506836
97,17.27958333,16.661277770996094
98,20.51916667,21.86536407470703
99,25.76433333,24.801515579223633
100,25.82,24.9172306060791
101,15.1775,16.057201385498047
102,22.99833333,24.01753807067871
103,24.47375,25.117347717285156
104,16.57958333,17.4609432220459
105,17.16041667,16.60738182067871
106,20.97041667,22.410388946533203
107,22.254,24.503087997436523
108,28.43125,25.913232803344727
109,17.52766667,17.63336944580078
110,17.49791667,16.82769775390625
111,20.52791667,21.513212203979492
112,23.846,25.94693946838379
113,15.4775,17.16446876525879
114,19.51333333,21.733701705932617
115,24.61933333,25.801164627075195
116,19.34291667,20.34429931640625
117,22.581,23.40367889404297
118,17.08966667,18.1287784576416
119,24.54375,24.328519821166992
120,22.46375,21.95508575439453
121,24.75541667,25.2519474029541
122,23.17125,23.518918991088867
123,24.38458333,24.352285385131836
124,19.4525,17.38890266418457
125,21.26733333,20.511432647705078
126,25.13416667,25.823781967163086
127,23.57166667,23.55988883972168
128,24.78041667,24.63164710998535
129,18.87208333,19.97235870361328
130,21.30791667,21.848291397094727
131,27.39908333,25.8156795501709
132,25.05458333,25.51801300048828
133,27.56458333,26.182077407836914
134,25.41791667,25.318767547607422
135,23.89166667,23.78429412841797
136,15.729,19.370359420776367
137,14.31966667,16.567241668701172
138,19.81208333,19.803993225097656
139,23.947,24.22937774658203
140,25.68566667,24.958904266357422
141,21.08833333,21.00970458984375
142,19.09666667,21.119482040405273
143,23.91533333,24.49881935119629
144,22.2125,23.24252700805664
145,24.34,23.840089797973633
146,29.01208333,26.40132713317871
147,27.245,26.252172470092773
148,15.31708333,17.658662796020508
149,16.96083333,15.298136711120605
150,15.41,19.366552352905273
151,22.83708333,23.647436141967773
152,19.25516667,20.794775009155273
153,23.38866667,24.365869522094727
154,14.24133333,16.168519973754883
155,17.41366667,15.452784538269043
156,15.51166667,15.398833274841309
157,21.58791667,22.02391242980957
158,15.2825,15.980355262756348
159,15.38333333,18.51359748840332
160,25.87541667,25.518400192260742
161,17.03458333,19.540069580078125
162,17.17416667,19.509336471557617
163,17.51958333,18.762210845947266
164,24.3425,24.496252059936523
165,21.01166667,21.273372650146484
166,16.12208333,16.28192710876465
167,17.32916667,20.100017547607422
168,19.08,17.946626663208008
169,15.90133333,17.716411590576172
170,18.95041667,17.499544143676758
171,21.8275,24.54878044128418
172,23.80791667,24.286624908447266
173,26.77583333,25.60686683654785
174,22.3375,20.72359275817871
175,23.37666667,24.285402297973633
176,15.25125,15.98926830291748
177,23.00958333,25.077722549438477
178,15.26,18.458810806274414
179,19.53833333,18.899398803710938
180,29.55583333,25.961008071899414
181,22.019,22.55262565612793
182,18.7525,19.001497268676758
183,27.37958333,23.362346649169922
184,20.53916667,21.318037033081055
185,24.17416667,24.54183006286621
186,16.41375,16.771175384521484
187,23.0825,23.67662239074707
188,26.35375,25.670543670654297
189,15.515,16.18844223022461
190,19.995,17.362411499023438
191,15.07533333,15.831587791442871
192,15.09041667,15.81510066986084
193,22.75633333,24.095550537109375
194,17.97666667,17.00959587097168
195,23.955,24.577726364135742
196,21.965,23.21099853515625
197,24.33458333,23.73070526123047
198,23.64033333,21.9927921295166
199,21.21933333,23.17503547668457
200,24.63625,24.50124740600586
201,15.01666667,15.600192070007324
202,19.87083333,19.560510635375977
203,21.396,24.58970069885254
204,18.12233333,19.6497859954834
205,17.27833333,19.064130783081055
206,26.62125,25.711076736450195
207,20.89791667,20.172487258911133
208,19.14958333,19.63473129272461
209,26.4275,25.537872314453125
210,14.60033333,18.69011116027832
211,16.701,17.34515953063965
212,25.78633333,25.36028289794922
213,19.68166667,22.067636489868164
214,17.7625,16.614837646484375
215,25.40416667,26.546144485473633
216,19.96541667,21.32988929748535
217,23.63583333,23.709688186645508
218,20.51958333,19.25530433654785
219,25.94208333,25.715940475463867
220,24.95666667,25.59340476989746
221,16.85291667,18.822751998901367
222,19.10541667,16.67665672302246
223,21.08666667,19.818239212036133
224,19.78875,19.86892318725586
225,20.67541667,22.030031204223633
226,20.42666667,17.863813400268555
227,21.02208333,23.517467498779297
228,23.76458333,24.18638801574707
229,22.47416667,24.20204734802246
230,23.39,23.24462127685547
231,21.31,22.77472496032715
232,25.8275,24.175809860229492
233,28.81708333,26.47551155090332
234,23.14833333,21.22433853149414
235,27.24375,26.060991287231445
236,16.29416667,15.878384590148926
237,21.92633333,24.167898178100586
238,21.28166667,20.09746742248535
239,24.057,24.27034568786621
240,23.29916667,23.687589645385742
241,20.63041667,21.612873077392578
242,25.92083333,25.130037307739258
243,17.63958333,15.69115161895752
244,20.21458333,21.477575302124023
245,24.60083333,23.728221893310547
246,24.27166667,23.817167282104492
247,21.82416667,22.67352294921875
248,16.95916667,17.212255477905273
249,14.89875,16.879066467285156
250,17.91083333,15.072381019592285
251,22.29458333,24.596532821655273
252,21.68166667,21.665327072143555
253,22.43458333,23.002172470092773
254,17.489,16.428930282592773
255,17.13,15.326781272888184
256,23.72958333,22.541101455688477
257,24.995,24.86944007873535
258,22.461,24.206968307495117
259,27.07875,25.99281883239746
260,17.59833333,20.19040298461914
261,22.083,24.11429786682129
262,16.14458333,16.801706314086914
263,19.03666667,18.62034034729004
264,28.51833333,26.39381980895996
265,17.68666667,19.456205368041992
266,15.38291667,16.070636749267578
267,17.61041667,19.72187614440918
268,23.88958333,23.11817741394043
269,24.203000000000007,22.88409996032715
270,22.57333333,24.279306411743164
271,24.15916667,24.446094512939453
272,25.74916667,24.872873306274414
273,21.95125,20.867849349975586
274,25.36166667,25.721296310424805
275,26.55083333,27.06331443786621
276,22.56066667,23.04222297668457
277,21.78433333,22.13791847229004
278,15.38541667,18.1518611907959
279,15.43833333,15.41224193572998
280,25.09708333,24.132312774658203
281,27.30633333,26.274553298950195
282,27.81916667,28.15023422241211
283,25.885,25.941986083984375
284,19.054,18.905445098876953
285,15.99375,15.09814739227295
286,21.96633333,24.63905143737793
287,25.24875,24.617685317993164
288,19.90333333,21.102310180664062
289,20.87791667,22.6297607421875
290,20.95041667,21.013898849487305
291,24.26625,24.647003173828125
292,22.341,23.145334243774414
293,15.99375,16.19873046875
294,21.953000000000007,20.536630630493164
295,23.38875,24.054399490356445
296,19.26708333,18.031291961669922
297,17.27125,18.349172592163086
298,17.36583333,19.043840408325195
299,24.90958333,25.254793167114258
300,24.39416667,24.272451400756836
301,18.16566667,17.51005744934082
302,23.295,23.617509841918945
303,20.21708333,19.690837860107422
304,16.9,20.14433479309082
305,15.36875,15.544140815734863
306,15.80625,19.15086555480957
307,22.74625,24.484792709350586
308,23.03766667,24.060497283935547
309,26.41,26.511262893676758
310,23.6025,24.102861404418945
311,19.49066667,18.556188583374023
312,19.32333333,19.022382736206055
313,15.82,16.1967716217041
314,23.04625,19.99165153503418
315,18.38208333,18.815765380859375
316,16.84875,16.229755401611328
317,20.476,21.822385787963867
318,23.2025,21.71820068359375
319,18.925,20.07910919189453
320,21.16866667,20.157241821289062
321,22.724,24.448251724243164
322,17.61708333,18.860179901123047
323,21.00233333,19.464330673217773
324,16.10666667,14.226929664611816
325,24.89083333,25.867938995361328
326,24.1975,24.231943130493164
327,21.77366667,22.386472702026367
328,22.68166667,22.230119705200195
329,17.605,16.642669677734375
330,14.97166667,16.07270622253418
331,23.12583333,23.516639709472656
332,18.32166667,19.743852615356445
333,24.73541667,24.21317481994629
334,28.12333333,26.250364303588867
335,22.655,22.67352294921875
336,15.50958333,16.500680923461914
337,15.79583333,19.669771194458008
338,15.90791667,19.719371795654297
339,25.05925,25.25846290588379
340,23.73416667,20.96628189086914
341,20.8225,21.469179153442383
342,21.61433333,24.43858528137207
343,21.34208333,21.494007110595703
344,17.38458333,15.948973655700684
345,26.80233333,26.35494041442871
346,22.06,24.4280948638916
347,21.20416667,20.89192771911621
348,23.915,23.892471313476562
349,16.24333333,15.35108470916748
350,23.62958333,23.584943771362305
351,23.96041667,23.798234939575195
352,22.34166667,19.926828384399414
353,19.06708333,19.6868896484375
354,26.94083333,26.627452850341797
355,15.75041667,14.943890571594238
356,22.34466667,23.6112003326416
357,20.47041667,21.44879722595215
358,24.06875,24.52619743347168
359,16.385,17.094600677490234
360,20.90541667,23.61131477355957
361,14.94233333,17.026735305786133
362,17.90875,17.92813491821289
363,20.33583333,19.32400894165039
364,19.77416667,18.97062110900879
365,25.17041667,24.666637420654297
366,26.15433333,26.150047302246094
367,22.20458333,24.292173385620117
368,15.93166667,16.5755558013916
369,22.39083333,23.685914993286133
370,20.84333333,22.059764862060547
371,17.07541667,16.154403686523438
372,22.58708333,23.323190689086914
373,22.67866667,23.326812744140625
374,22.73125,24.807390213012695
375,17.91125,17.584001541137695
376,25.22166667,25.600805282592773
377,19.13333333,21.322538375854492
378,15.85,14.246872901916504
379,19.96375,19.26609992980957
380,21.71533333,22.75586700439453
381,19.94041667,20.387319564819336
382,15.02958333,18.44170570373535
383,27.68583333,25.689889907836914
384,25.73625,25.38685417175293
385,16.85083333,19.14072608947754
386,26.68041667,26.16811180114746
387,24.37375,24.80327796936035
388,16.16958333,14.301487922668457
389,24.04708333,24.245237350463867
390,20.41,18.718326568603516
391,22.035,22.962005615234375
392,21.80625,22.63060760498047
393,21.66333333,22.3013858795166
394,19.65791667,18.320316314697266
395,17.81541667,19.28938102722168
396,16.49958333,17.634071350097656
397,18.55166667,17.28740692138672
398,19.12333333,21.55601692199707
399,25.91,25.364580154418945
400,18.25541667,19.293869018554688
401,18.1625,18.63957405090332
402,24.26125,24.419527053833008
403,16.662,20.058984756469727
404,17.01733333,17.640886306762695
405,15.93458333,14.892899513244629
406,22.51625,22.048978805541992
407,26.47833333,26.077045440673828
408,14.99666667,15.180693626403809
409,26.00583333,25.99131965637207
410,23.22208333,23.518918991088867
411,22.73833333,24.570249557495117
412,19.90708333,19.586938858032227
413,23.876,24.705745697021484
414,23.56366667,25.215166091918945
415,17.77,19.45543098449707
416,18.11125,15.432526588439941
417,21.60458333,21.575410842895508
418,16.21,18.45136833190918
419,24.068,24.311311721801758
420,16.86958333,18.382802963256836
421,19.32083333,19.917146682739258
422,24.36791667,23.93778419494629
423,17.31875,16.39893341064453
424,24.61,24.11134147644043
425,17.97875,18.267831802368164
426,16.30833333,17.66990089416504
427,16.72,17.906753540039062
428,22.06208333,22.463685989379883
429,16.8175,15.963128089904785
430,21.39466667,22.72043800354004
431,24.61333333,25.270383834838867
432,23.17675,25.18963050842285
433,23.77266667,23.961305618286133
434,18.145,16.830120086669922
435,25.883000000000006,25.61943244934082
436,20.19958333,22.573129653930664
437,17.68083333,20.40680503845215
438,16.26166667,19.70452308654785
439,22.65666667,23.49615478515625
440,28.83916667,26.331777572631836
441,25.37291667,24.33454704284668
442,16.69916667,20.345470428466797
443,16.82916667,18.269495010375977
444,17.857,20.24629020690918
445,19.84041667,19.166091918945312
446,28.75666667,29.322843551635742
447,19.235,19.357982635498047
448,16.43541667,16.67066764831543
449,23.39541667,20.913482666015625
450,21.6575,21.22126579284668
451,21.59708333,21.145647048950195
452,15.94291667,16.443925857543945
453,24.71333333,24.743934631347656
454,19.04125,18.862119674682617
455,22.8575,23.990190505981445
456,23.26583333,23.89582633972168
457,17.63291667,17.127626419067383
458,15.99375,18.02598762512207
459,20.52766667,20.473411560058594
460,24.77433333,25.049543380737305
461,24.88,24.80428123474121
462,24.425,24.98186492919922
463,19.96866667,21.324880599975586
464,16.29291667,16.18787956237793
465,22.162,22.359731674194336
466,22.987,23.45026969909668
467,23.9225,23.843629837036133
468,14.71041667,15.83698558807373
469,21.80125,21.879419326782227
470,14.97541667,15.493985176086426
471,25.16833333,24.172739028930664
472,25.90416667,25.361351013183594
473,23.01666667,24.388586044311523
474,24.51033333,24.73900604248047
475,29.02958333,27.040014266967773
476,24.68833333,23.869232177734375
477,24.77,24.726913452148438
478,17.7825,17.126628875732422
479,19.33875,22.073781967163086
480,23.97416667,24.329511642456055
481,22.38166667,22.83823585510254
482,26.41,25.842805862426758
483,29.82583333,26.417280197143555
484,24.60916667,24.8199462890625
485,22.642,22.966890335083008
486,17.735,16.6567325592041
487,16.00625,14.246872901916504
488,14.8875,17.333160400390625
489,17.15966667,18.087112426757812
490,27.781,27.8565673828125
491,21.16375,20.78441047668457
492,24.32666667,25.926511764526367
493,20.52433333,19.59455680847168
494,16.51583333,20.40997886657715
495,16.9725,18.904733657836914
496,16.6225,15.62686824798584
497,21.65541667,20.62187385559082
498,18.715,19.10772705078125
499,19.525,17.250717163085938
500,16.23041667,16.743066787719727
501,18.52458333,16.269119262695312
502,21.35083333,20.896203994750977
503,15.28041667,19.143030166625977
504,23.74916667,24.31562614440918
505,18.74433333,17.538118362426758
506,23.78875,24.107194900512695
507,20.145,20.263561248779297
508,19.89958333,19.9576473236084
509,24.29166667,23.89616584777832
510,22.096,21.316789627075195
511,18.47708333,18.113065719604492
512,16.39083333,16.94517707824707
513,16.82666667,15.870434761047363
514,22.29458333,24.311525344848633
515,21.96533333,20.854248046875
516,23.34166667,23.907806396484375
517,24.80458333,25.40178871154785
518,22.74375,23.44392967224121
519,24.28958333,24.655414581298828
520,14.47125,17.75166130065918
521,21.90291667,21.612346649169922
522,22.95966667,24.46100616455078
523,24.92833333,25.022275924682617
524,25.02541667,24.70960807800293
525,23.65333333,23.723268508911133
526,22.42966667,20.459253311157227
527,23.29583333,23.6606388092041
528,16.08916667,15.88512897491455
529,18.934,18.42815399169922
530,18.42791667,18.692779541015625
531,22.60366667,22.10262107849121
532,19.42633333,17.207279205322266
533,22.72166667,23.990190505981445
534,15.02708333,18.144071578979492
535,28.55291667,26.950414657592773
536,20.97833333,22.277616500854492
537,20.112,20.002172470092773
538,25.68208333,25.457242965698242
539,22.25208333,22.712888717651367
540,22.285,23.5130558013916
541,14.08033333,17.542573928833008
542,20.83766667,22.140851974487305
543,20.60833333,20.647865295410156
544,22.57666667,25.29522132873535
545,15.11583333,17.803617477416992
546,22.97833333,25.33394432067871
547,21.25416667,22.12459945678711
548,19.2575,22.256799697875977
549,24.23708333,24.460474014282227
550,27.16666667,27.4221134185791
551,23.69875,23.826021194458008
552,19.72266667,19.097862243652344
553,21.12416667,22.704030990600586
554,24.96833333,24.97447967529297
555,18.95458333,19.584327697753906
556,16.51708333,18.00136375427246
557,15.25833333,16.636232376098633
558,17.83633333,17.179800033569336
559,16.93333333,18.789640426635742
560,18.40625,21.025320053100586
561,20.75766667,20.099180221557617
562,20.03208333,19.742156982421875
563,23.7,24.1861629486084
564,22.60875,23.284029006958008
565,15.92625,15.040101051330566
566,18.37166667,17.262266159057617
567,19.07416667,17.28687286376953
568,22.32041667,24.25520896911621
569,19.22966667,19.751506805419922
570,18.4825,19.498395919799805
571,26.93041667,25.34321403503418
572,20.10933333,19.79045867919922
573,27.04125,25.040189743041992
574,23.33,23.92578887939453
575,24.46416667,24.59217643737793
576,24.66666667,23.867733001708984
577,25.26,25.27726936340332
578,17.46625,15.649880409240723
579,18.21041667,20.268815994262695
580,21.196,22.04219627380371
581,28.57666667,26.43044090270996
582,19.141,17.714773178100586
583,18.665,18.045223236083984
584,23.14541667,25.2033634185791
585,18.51791667,19.273624420166016
586,16.06916667,14.604020118713379
587,20.19708333,17.59621238708496
588,24.98625,24.536766052246094
589,15.78041667,15.494845390319824
590,22.58458333,22.554136276245117
591,19.46291667,21.218225479125977
592,22.58375,23.40805435180664
593,25.20291667,25.302507400512695
594,17.61041667,19.064319610595703
595,27.18041667,26.70326805114746
596,23.53291667,23.562726974487305
597,23.39416667,23.53143882751465
598,19.83433333,21.861215591430664
599,18.31125,18.52387046813965
600,22.82541667,21.287944793701172
601,21.744,23.438074111938477
602,12.97166667,15.124804496765137
603,22.38708333,22.96181869506836
604,24.56933333,22.390779495239258
605,21.13266667,23.437192916870117
606,20.38208333,23.031126022338867
607,21.61041667,21.290998458862305
608,22.94866667,22.80332374572754
609,21.53833333,21.575410842895508
610,21.526,23.03363609313965
611,18.9575,18.705801010131836
612,22.75133333,24.47943878173828
613,28.18166667,26.221773147583008
614,18.90208333,17.275585174560547
615,27.00166667,24.614152908325195
616,17.54233333,19.11971092224121
617,23.06,23.78169059753418
618,16.88583333,15.828486442565918
619,22.43833333,22.56732749938965
620,17.905,17.702306747436523
621,21.85208333,22.143346786499023
622,22.31125,24.579092025756836
623,18.43083333,19.0022029876709
624,19.63,18.238027572631836
625,15.45875,19.411985397338867
626,17.01583333,16.508045196533203
627,23.92933333,25.24456214904785
628,22.28166667,22.01282501220703
629,25.78133333,25.514976501464844
630,23.10083333,23.49152183532715
631,20.986,19.87889289855957
632,15.25375,14.84717845916748
633,18.08375,16.594139099121094
634,21.85375,21.80043601989746
635,21.69625,21.90855598449707
636,20.0525,20.312509536743164
637,14.8625,16.23360824584961
638,24.98291667,24.918241500854492
639,27.21966667,26.678327560424805
640,24.46083333,23.39058494567871
641,22.63166667,24.246706008911133
642,16.76375,18.326263427734375
643,15.60458333,15.38962459564209
644,17.98708333,20.656702041625977
645,20.23416667,21.305313110351562
646,28.61166667,27.348268508911133
647,20.93791667,20.858190536499023
648,20.62766667,20.25743865966797
649,15.87666667,15.948561668395996
650,23.61083333,23.88050651550293
651,15.83583333,19.10756492614746
652,22.45333333,23.31675910949707
653,15.27791667,18.6982479095459
654,14.805,16.218124389648438
655,15.99375,17.10167121887207
656,24.69916667,24.647417068481445
657,20.62833333,20.435693740844727
658,18.67666667,20.109235763549805
659,20.324,18.296091079711914
660,23.94875,23.8220272064209
661,22.92625,23.823402404785156
662,15.15666667,16.350534439086914
663,19.86733333,19.531593322753906
664,21.91866667,23.043561935424805
665,21.86666667,21.035930633544922
666,22.00583333,22.34433937072754
667,23.82633333,24.327482223510742
668,20.03083333,20.27750587463379
669,22.38925,22.31617546081543
670,25.10233333,25.719348907470703
671,24.55066667,22.222347259521484
672,26.57083333,25.7303409576416
673,23.06933333,23.319536209106445
674,23.7425,23.79900360107422
675,17.06083333,19.457063674926758
676,17.06291667,16.47492218017578
677,26.38291667,25.700136184692383
678,23.067,23.621700286865234
679,23.86541667,23.088375091552734
680,25.21875,24.91148567199707
681,23.48966667,25.313352584838867
682,24.522,24.99472999572754
683,25.19875,24.95463752746582
684,22.52866667,23.4022274017334
685,24.61833333,24.885330200195312
686,17.345,16.71023941040039
687,15.44416667,16.01580047607422
688,25.3975,25.725021362304688
689,24.45833333,24.09189796447754
690,22.34066667,23.444194793701172
691,22.55458333,23.728221893310547
692,16.02708333,17.269607543945312
693,25.05541667,25.465158462524414
694,16.1325,16.98811912536621
695,15.26583333,18.87486457824707
696,22.20625,22.629728317260742
697,23.45625,23.84369468688965
698,22.71733333,23.73070526123047
699,19.15375,20.540807723999023
700,21.70333333,22.04022789001465
701,21.11333333,20.422218322753906
702,26.39166667,25.447568893432617
703,20.50416667,22.375139236450195
704,24.6625,24.847963333129883
705,17.32166667,17.96906089782715
706,26.05208333,25.542409896850586
707,22.24,21.612712860107422
708,23.12208333,25.29486656188965
709,20.97166667,20.483314514160156
710,20.84458333,22.565568923950195
711,15.09375,17.953962326049805
712,19.511,16.50020408630371
713,19.59433333,21.067235946655273
714,22.58766667,24.536190032958984
715,22.509,22.469099044799805
716,17.1125,20.416996002197266
717,22.13933333,20.764474868774414
718,20.68416667,21.41425895690918
719,15.718,19.40178871154785
720,24.26833333,24.94984245300293
