,testingvalues,predictedvalues
0,29.33,28.319458333
1,21.013,21.582483335
2,19.37833333,19.553374999
3,18.71875,18.825558333
4,24.89958333,24.719574999
5,15.45541667,15.444124999000001
6,23.91125,24.734099999999998
7,21.935,21.563058332999997
8,25.883000000000006,25.36005
9,23.2975,22.88215
10,20.21083333,20.567466668
11,19.605,18.601441665000003
12,23.85533333,24.144000000000002
13,22.02416667,22.248416666
14,15.33958333,15.632583334999998
15,23.21708333,23.482999998999997
16,21.52133333,21.692924999000002
17,16.87125,17.080716666
18,24.11666667,24.542791664
19,20.73566667,21.281533332
20,21.58708333,21.072150001
21,23.64433333,23.437666669000002
22,22.87333333,23.346708331000002
23,27.50916667,25.198041666
24,20.62208333,20.403083332
25,23.59208333,25.462166669000005
26,17.49666667,17.420058332000004
27,20.86433333,21.274541667
28,21.01041667,21.245916667000003
29,15.7725,15.695291668
30,15.99375,16.988025
31,28.578000000000007,27.813349998
32,23.94633333,22.128741665999996
33,20.791,20.780766665999998
34,16.87291667,17.703891667
35,23.96916667,23.447305556999996
36,21.39458333,21.288216666999997
37,19.01625,19.308558334999997
38,21.814,21.851916667
39,22.67291667,23.560958335
40,16.93291667,19.733583332
41,25.04166667,24.249374998999997
42,25.10666667,25.229875001
43,16.41708333,16.611666666999998
44,22.545,22.745208336
45,17.29416667,16.640875
46,18.57791667,19.375541667
47,24.31208333,23.301683333999996
48,28.8325,27.944825000999998
49,25.50133333,24.875133333
50,18.33458333,18.308108333
51,19.405,20.139766665999996
52,26.99533333,26.523374999000005
53,22.24466667,21.958941665999998
54,26.03541667,27.087258331999998
55,20.99333333,21.048066664000004
56,18.429,18.196099998999998
57,24.01958333,24.394491668
58,22.45533333,22.4733
59,15.97,15.953291666000002
60,16.33541667,17.753233333000004
61,17.43458333,17.732083331
62,27.86041667,25.106299999999997
63,18.48233333,16.983075000999996
64,21.7825,22.705791667
65,15.05333333,15.416041667000002
66,21.56416667,21.578433331999996
67,16.44583333,16.922075
68,23.93375,25.450566668
69,21.92066667,22.182974999
70,16.67708333,17.406524999
71,20.7875,21.983691668
72,20.44916667,21.215916669000002
73,22.473000000000006,23.5726
74,22.77133333,22.964233334000003
75,21.39133333,21.538633333
76,25.7315,25.450366667000004
77,14.52458333,14.925375001
78,17.38625,18.314399999
79,25.28791667,23.520624998
80,18.14208333,18.388049998999996
81,20.63666667,20.751366668
82,18.32,19.814675001999998
83,25.56666667,23.540916666
84,17.767,16.444775
85,16.81375,16.801916667
86,24.37666667,24.680283335
87,18.8425,18.063241667
88,18.25416667,18.484500000000004
89,24.58125,24.936000002000004
90,25.6175,26.020599999999995
91,24.96458333,23.883074999999998
92,17.27541667,17.182222222
93,20.88633333,21.723133332000003
94,22.04708333,22.570050000000002
95,22.316,20.894600002000004
96,16.45541667,17.454058335000003
97,17.27958333,16.739000001
98,20.51916667,20.740375001
99,25.76433333,25.512125001999998
100,25.82,25.05405
101,15.1775,15.477375
102,22.99833333,22.925458336000002
103,24.47375,24.314941667
104,16.57958333,16.855
105,17.16041667,16.739000001
106,20.97041667,21.485691667
107,22.254,24.759266667000002
108,28.43125,24.164683334000003
109,17.52766667,18.055033332
110,17.49791667,17.646208332999997
111,20.52791667,20.683458333999997
112,23.846,23.651683333999998
113,15.4775,15.358333331
114,19.51333333,20.006841668
115,24.61933333,25.534483332
116,19.34291667,20.519016666
117,22.581,22.670833333
118,17.08966667,17.604141667
119,24.54375,24.409625
120,22.46375,22.696749997999998
121,24.75541667,24.265800001000002
122,23.17125,23.105625000000003
123,24.38458333,24.046975001
124,19.4525,18.162583333
125,21.26733333,21.251974998
126,25.13416667,25.335258332000002
127,23.57166667,23.332166666
128,24.78041667,23.711641666
129,18.87208333,18.89188333
130,21.30791667,21.230824999999996
131,27.39908333,27.653158333
132,25.05458333,25.596783333999998
133,27.56458333,27.488708334000002
134,25.41791667,25.41143333
135,23.89166667,25.070083333999996
136,15.729,17.086533334000002
137,14.31966667,14.405833335000002
138,19.81208333,19.539375000999996
139,23.947,23.916141668
140,25.68566667,27.172200002
141,21.08833333,21.558058331999995
142,19.09666667,20.188391667
143,23.91533333,25.349641668
144,22.2125,22.540875000999996
145,24.34,23.313699999
146,29.01208333,28.967749999
147,27.245,27.973791667
148,15.31708333,15.423349996999999
149,16.96083333,16.536499999999997
150,15.41,16.282041667999998
151,22.83708333,24.265333332000004
152,19.25516667,18.768083333999996
153,23.38866667,23.586108334000002
154,14.24133333,15.069975
155,17.41366667,16.809283332
156,15.51166667,15.639458332999999
157,21.58791667,21.489291667
158,15.2825,15.366416666000001
159,15.38333333,15.582375001000003
160,25.87541667,25.100433333
161,17.03458333,16.911999999000003
162,17.17416667,17.584541666
163,17.51958333,17.380616667
164,24.3425,24.583708331999997
165,21.01166667,20.676783335
